,reviewer,paper_id,decision,review
437,Jochen Dörre,210,Rejected,Lack of original contribution to the field.
438,Jochen Dörre,36,Rejected,Lack of original contribution to the field.
439,Jochen Dörre,84,Rejected,Lack of original contribution to the field.
440,Jochen Dörre,28889,Rejected,Lack of original contribution to the field.
441,Rainer Bäuerle,194,Accepted,Solid contribution to the field.
442,Chin-Liang Chang,182,Rejected,Insufficient research design and methodology.
443,Chin-Liang Chang,28987,Rejected,Insufficient research design and methodology.
444,Chin-Liang Chang,171,Rejected,Insufficient research design and methodology.
445,Chin-Liang Chang,118,Rejected,Insufficient research design and methodology.
446,E. F. Codd,29103,Accepted,Well researched and clearly presented.
447,E. F. Codd,190,Accepted,Well researched and clearly presented.
448,E. F. Codd,577,Accepted,Well researched and clearly presented.
449,E. F. Codd,28937,Accepted,Well researched and clearly presented.
450,E. F. Codd,28690,Accepted,Well researched and clearly presented.
451,E. F. Codd,29003,Accepted,Well researched and clearly presented.
452,E. F. Codd,28729,Accepted,Well researched and clearly presented.
453,E. F. Codd,453,Accepted,Well researched and clearly presented.
454,E. F. Codd,28885,Accepted,Well researched and clearly presented.
455,E. F. Codd,28960,Accepted,Well researched and clearly presented.
456,E. F. Codd,288,Accepted,Well researched and clearly presented.
457,E. F. Codd,552,Accepted,Well researched and clearly presented.
458,E. F. Codd,28852,Accepted,Well researched and clearly presented.
459,E. F. Codd,29038,Accepted,Well researched and clearly presented.
460,E. F. Codd,260,Accepted,Well researched and clearly presented.
461,E. F. Codd,29008,Accepted,Well researched and clearly presented.
462,Jean-Marc Cadiou,28790,Accepted,Well-structured and coherent argument.
463,Nick Roussopoulos,530,Accepted,Compelling and well-supported conclusions.
464,Nick Roussopoulos,28948,Accepted,Compelling and well-supported conclusions.
465,Robert S. Arnold,28694,Rejected,Fundamental flaws in the study design.
466,Roland Seiffert,548,Rejected,Not a good fit for the journal's scope.
467,Roland Seiffert,281,Rejected,Not a good fit for the journal's scope.
468,Roland Seiffert,183,Rejected,Not a good fit for the journal's scope.
469,Roland Seiffert,533,Rejected,Not a good fit for the journal's scope.
470,Roland Seiffert,28996,Rejected,Not a good fit for the journal's scope.
471,Roland Seiffert,215,Rejected,Not a good fit for the journal's scope.
472,Roland Seiffert,465,Rejected,Not a good fit for the journal's scope.
473,Roland Seiffert,292,Rejected,Not a good fit for the journal's scope.
474,Roland Seiffert,29095,Rejected,Not a good fit for the journal's scope.
475,Roland Seiffert,315,Rejected,Not a good fit for the journal's scope.
476,Roland Seiffert,155,Rejected,Not a good fit for the journal's scope.
477,Roland Seiffert,28769,Rejected,Not a good fit for the journal's scope.
478,Roland Seiffert,29043,Rejected,Not a good fit for the journal's scope.
479,Manfred Grothaus,584,Accepted,Valuable addition to the literature.
480,Karin Klabunde,29044,Rejected,Fundamental flaws in the study design.
481,Karin Klabunde,29088,Rejected,Fundamental flaws in the study design.
482,Stefan J. Schierholz,28946,Accepted,Well researched and clearly presented.
483,Stefan J. Schierholz,28821,Accepted,Well researched and clearly presented.
484,Stefan J. Schierholz,28727,Accepted,Well researched and clearly presented.
485,Stefan J. Schierholz,28872,Accepted,Well researched and clearly presented.
486,Stefan J. Schierholz,77,Accepted,Well researched and clearly presented.
487,Stefan J. Schierholz,29000,Accepted,Well researched and clearly presented.
488,Stefan J. Schierholz,403,Accepted,Well researched and clearly presented.
489,Ingo Raasch,459,Accepted,Well-structured and coherent argument.
490,Ingo Raasch,16,Accepted,Well-structured and coherent argument.
491,Ingo Raasch,28675,Accepted,Well-structured and coherent argument.
492,Ingo Raasch,64,Accepted,Well-structured and coherent argument.
493,Ingo Raasch,28819,Accepted,Well-structured and coherent argument.
494,Jörg H. Siekmann,28693,Accepted,Compelling and well-supported conclusions.
495,Jörg H. Siekmann,181,Accepted,Compelling and well-supported conclusions.
496,Jörg H. Siekmann,29096,Accepted,Compelling and well-supported conclusions.
497,Jörg H. Siekmann,29023,Accepted,Compelling and well-supported conclusions.
498,Jörg H. Siekmann,28976,Accepted,Compelling and well-supported conclusions.
499,Ulrich Hedtstück,325,Rejected,Unconvincing or unsupported conclusions.
500,Ulrich Hedtstück,28868,Rejected,Unconvincing or unsupported conclusions.
501,Ulrich Hedtstück,503,Rejected,Unconvincing or unsupported conclusions.
502,Ulrich Hedtstück,99,Rejected,Unconvincing or unsupported conclusions.
503,Ulrich Hedtstück,29019,Rejected,Unconvincing or unsupported conclusions.
504,Ulrich Hedtstück,28976,Rejected,Unconvincing or unsupported conclusions.
505,Ulrich Hedtstück,28743,Rejected,Unconvincing or unsupported conclusions.
506,Ulrich Hedtstück,29085,Rejected,Unconvincing or unsupported conclusions.
507,Ulrich Hedtstück,29027,Rejected,Unconvincing or unsupported conclusions.
508,Herbert J. Leass,166,Accepted,Innovative and thought-provoking.
509,Herbert J. Leass,304,Accepted,Innovative and thought-provoking.
510,Jan Wilms,152,Rejected,Inconsistent or contradictory results.
511,Jan Wilms,28783,Rejected,Inconsistent or contradictory results.
512,Jan Wilms,28726,Rejected,Inconsistent or contradictory results.
513,Jan Wilms,523,Rejected,Inconsistent or contradictory results.
514,Jan Wilms,473,Rejected,Inconsistent or contradictory results.
515,Jan Wilms,66,Rejected,Inconsistent or contradictory results.
516,Jan Wilms,446,Rejected,Inconsistent or contradictory results.
517,Jan Wilms,28678,Rejected,Inconsistent or contradictory results.
518,Angi Voß,29024,Accepted,Solid contribution to the field.
519,Angi Voß,28676,Accepted,Solid contribution to the field.
520,Angi Voß,28884,Accepted,Solid contribution to the field.
521,Angi Voß,444,Accepted,Solid contribution to the field.
522,Walter G. Olthoff,28916,Rejected,Not a good fit for the journal's scope.
523,Reiner Hähnle,336,Rejected,Not a good fit for the journal's scope.
524,Reiner Hähnle,28825,Rejected,Not a good fit for the journal's scope.
525,Reiner Hähnle,7,Rejected,Not a good fit for the journal's scope.
526,Reiner Hähnle,28752,Rejected,Not a good fit for the journal's scope.
527,Reiner Hähnle,529,Rejected,Not a good fit for the journal's scope.
528,Reiner Hähnle,251,Rejected,Not a good fit for the journal's scope.
529,Reiner Hähnle,28800,Rejected,Not a good fit for the journal's scope.
530,Stefan Gerberding,369,Accepted,Compelling and well-supported conclusions.
531,Andreas Arning,467,Accepted,Excellent methodology and analysis.
532,Andreas Arning,28903,Accepted,Excellent methodology and analysis.
533,Andreas Arning,28771,Accepted,Excellent methodology and analysis.
534,Andreas Arning,61,Accepted,Excellent methodology and analysis.
535,Raymond A. Lorie,28913,Rejected,Insufficient research design and methodology.
536,Raymond A. Lorie,29080,Rejected,Insufficient research design and methodology.
537,Bernhard Nebel,28671,Rejected,Poorly written and difficult to understand.
538,Bernhard Nebel,234,Rejected,Poorly written and difficult to understand.
539,Bernhard Nebel,28956,Rejected,Poorly written and difficult to understand.
540,Bernhard Nebel,29083,Rejected,Poorly written and difficult to understand.
541,Bernhard Nebel,489,Rejected,Poorly written and difficult to understand.
542,Bernhard Nebel,437,Rejected,Poorly written and difficult to understand.
543,Kurt Eberle,31,Accepted,Original and insightful research.
544,Kurt Eberle,18,Accepted,Original and insightful research.
545,Kurt Eberle,28676,Accepted,Original and insightful research.
546,Kurt Eberle,28732,Accepted,Original and insightful research.
547,Kurt Eberle,69,Accepted,Original and insightful research.
548,Kurt Eberle,53,Accepted,Original and insightful research.
549,Kurt Eberle,28715,Accepted,Original and insightful research.
550,Kurt Eberle,28791,Accepted,Original and insightful research.
551,Gregor Meyer,29050,Rejected,Insufficient research design and methodology.
552,Gregor Meyer,15,Rejected,Insufficient research design and methodology.
553,Gregor Meyer,175,Rejected,Insufficient research design and methodology.
554,Gregor Meyer,29044,Rejected,Insufficient research design and methodology.
555,Gregor Meyer,460,Rejected,Insufficient research design and methodology.
556,Gregor Meyer,342,Rejected,Insufficient research design and methodology.
557,Gregor Meyer,264,Rejected,Insufficient research design and methodology.
558,Gregor Meyer,28875,Rejected,Insufficient research design and methodology.
559,Gregor Meyer,168,Rejected,Insufficient research design and methodology.
560,Gregor Meyer,28891,Rejected,Insufficient research design and methodology.
561,Heiner Semle,26,Accepted,Valuable addition to the literature.
562,Ipke Wachsmuth,220,Rejected,Inconsistent or contradictory results.
563,Ipke Wachsmuth,378,Rejected,Inconsistent or contradictory results.
564,Bernd Page,128,Accepted,Original and insightful research.
565,Bernd Page,28881,Accepted,Original and insightful research.
566,Bernd Page,29053,Accepted,Original and insightful research.
567,D. Eberle,28861,Rejected,Fundamental flaws in the study design.
568,D. Eberle,263,Rejected,Fundamental flaws in the study design.
569,D. Eberle,28884,Rejected,Fundamental flaws in the study design.
570,D. Marx,53,Rejected,Lack of original contribution to the field.
571,D. Marx,28950,Rejected,Lack of original contribution to the field.
572,Jürgen Pietsch,28792,Rejected,Fundamental flaws in the study design.
573,P. Klug-Lier,28896,Rejected,Weak argument and analysis.
574,P. Klug-Lier,250,Rejected,Weak argument and analysis.
575,P. Klug-Lier,28818,Rejected,Weak argument and analysis.
576,P. Klug-Lier,29071,Rejected,Weak argument and analysis.
577,P. Klug-Lier,28854,Rejected,Weak argument and analysis.
578,P. Klug-Lier,107,Rejected,Weak argument and analysis.
579,R. Zieschank,468,Rejected,Inconsistent or contradictory results.
580,Volker Jantzen,28969,Accepted,Compelling and well-supported conclusions.
581,Ralph Scheubrein,28729,Accepted,Innovative and thought-provoking.
582,Ralph Scheubrein,28981,Accepted,Innovative and thought-provoking.
583,Bart Geurts,93,Rejected,Weak argument and analysis.
584,Bart Geurts,214,Rejected,Weak argument and analysis.
585,Bart Geurts,316,Rejected,Weak argument and analysis.
586,Bart Geurts,439,Rejected,Weak argument and analysis.
587,Wilfried Hötker,318,Rejected,Inconsistent or contradictory results.
588,Wilfried Hötker,29051,Rejected,Inconsistent or contradictory results.
589,Uwe Reyle,28844,Rejected,Limited relevance and significance.
590,Uwe Reyle,414,Rejected,Limited relevance and significance.
591,Wolfgang Wernecke,29097,Rejected,Poorly written and difficult to understand.
592,Wolfgang Wernecke,431,Rejected,Poorly written and difficult to understand.
593,Wolfgang Wernecke,297,Rejected,Poorly written and difficult to understand.
594,Michael Tarnowski,70,Accepted,Solid contribution to the field.
595,Michael Tarnowski,29067,Accepted,Solid contribution to the field.
596,Michael Tarnowski,29044,Accepted,Solid contribution to the field.
597,Michael Tarnowski,28784,Accepted,Solid contribution to the field.
598,Michael Tarnowski,513,Accepted,Solid contribution to the field.
599,Arne Pott,86,Rejected,Limited relevance and significance.
600,Arne Pott,28947,Rejected,Limited relevance and significance.
601,Tibor Kiss,28697,Rejected,Weak argument and analysis.
602,Tibor Kiss,28985,Rejected,Weak argument and analysis.
603,Tibor Kiss,28807,Rejected,Weak argument and analysis.
604,Tibor Kiss,29018,Rejected,Weak argument and analysis.
605,Rob A. van der Sandt,28836,Rejected,Fundamental flaws in the study design.
606,Rob A. van der Sandt,28995,Rejected,Fundamental flaws in the study design.
607,Jim Gray 0001,480,Rejected,Lack of original contribution to the field.
608,Jim Gray 0001,165,Rejected,Lack of original contribution to the field.
609,Jim Gray 0001,41,Rejected,Lack of original contribution to the field.
610,Peter Bosch,28813,Accepted,Thorough and well-written.
611,Günther Görz,40,Rejected,Lack of original contribution to the field.
612,Kjell Johan Sæbø,366,Rejected,Inconsistent or contradictory results.
613,Kjell Johan Sæbø,477,Rejected,Inconsistent or contradictory results.
614,Kjell Johan Sæbø,28982,Rejected,Inconsistent or contradictory results.
615,Stefan Benzschawel,307,Accepted,Original and insightful research.
616,Stefan Benzschawel,311,Accepted,Original and insightful research.
617,Stefan Benzschawel,388,Accepted,Original and insightful research.
618,Stefan Benzschawel,28749,Accepted,Original and insightful research.
619,Stefan Benzschawel,28840,Accepted,Original and insightful research.
620,Donald D. Chamberlin,28888,Accepted,Compelling and well-supported conclusions.
621,Donald D. Chamberlin,29024,Accepted,Compelling and well-supported conclusions.
622,Raymond F. Boyce,28751,Accepted,Excellent methodology and analysis.
623,Raymond F. Boyce,256,Accepted,Excellent methodology and analysis.
624,Raymond F. Boyce,517,Accepted,Excellent methodology and analysis.
625,Raymond F. Boyce,44,Accepted,Excellent methodology and analysis.
626,Karin Neuhold,28901,Accepted,Innovative and thought-provoking.
627,Karin Neuhold,53,Accepted,Innovative and thought-provoking.
628,Gerd Hoff,28836,Accepted,Significant and impactful findings.
629,Gerd Hoff,123,Accepted,Significant and impactful findings.
630,Gerd Hoff,28863,Accepted,Significant and impactful findings.
631,Martin Mundhenk,379,Rejected,Not a good fit for the journal's scope.
632,Martin Mundhenk,249,Rejected,Not a good fit for the journal's scope.
