,ID,Title,Author,AuthorID,Venue,VenueID,VenueType,ConferenceType,Area,Published,PublishedIn,PaperType
96,0d6361b68e1043aa9281262431b966a0,An Ethical Framework for Evaluating Experimental Technology.,Roland Seiffert,6adb55f0d51d4432930285d7a456d9cf,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,True,ACM-TIST-Volume-10,ShortPaper
97,26c0e7a5f90549b799582d16bc05a486,An Ethical Issue Scale for Community Pharmacy Setting (EISP): Development and Validation.,Jovan Shopovski,e588ed90cb264ddda2cac91b778d9a36,IEEE Data Science and Engineering,IEEE-DS,Journal,,ArtificialIntelligence,True,IEEE-DS-Volume-10,ShortPaper
98,ba1b2689c26948b99c50b8b9cd907ae8,An Ethics of the System: Talking to Scientists About Research Integrity.,Matthew J. Brown,e7e9f8a37d744600b94c7ccd307a7c59,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,False,,ShortPaper
99,bd33012819b44831bdd5946a12c46cb7,An Evaluation of Object-Oriented DBMS Developments: 1994 Edition.,Christoph Meinel,a3c0635d64b04e5793433c24008abf83,Journal of Machine Learning,JML,Journal,,MachineLearning,False,,ShortPaper
100,9c867866fab343f48b18ff6230d43c76,An Even Faster Solver for General Systems of Equations,Matthew Hunt,4bba65b26d41429c8e43dcc6507e5822,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-1,DemoPaper
101,e48de075f98c40a2b7f18ca2eba4c091,"An Experiential, Game-Theoretic Pedagogy for Sustainability Ethics.",Siara Isaac,34a9b1a22c054b8e941d32a65c269ef7,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,False,,ShortPaper
102,e925236b5aec4c15bec4dcd0be00c65f,An Indefinite Preconditioner for KKT Systems Arising in Optimal Control Problems,Anton Petrenko,304da049eb894f939c2199fcf1289bbe,International Conference on Learning Representations,ICLR,Conference,Symposium,NaturalLanguageProcessing,True,ICLR-Proceeding-4,ShortPaper
103,80fddf2fac9a4c9c86a409253ec3c5fd,An Inference Engine for Function Free Logic Programs,Petra Scheffler,d6f238a1ea3e4abe90f5d4bd60c6ebb3,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,False,,ShortPaper
104,ba80147252ee4af4b52d49237c02bc29,An Integer Concave Minimization Approach for the Minimum Concave Cost Capacitated Flow Problem on Networks,Thomas Erlebach,66b07c4dd4704654a30a0d9d17e1db96,Journal of Machine Learning,JML,Journal,,MachineLearning,False,,ShortPaper
105,eb178632a5d342778d2f8e9f372eb03e,An Optimal Greedy Algorithm for Wavelength Allocation in Directed Tree Networks,Christos Makridis,07628e34c2e44227882ce90b6b20a708,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,True,ACM-TIST-Volume-9,ShortPaper
106,6a51185ce6ae457087fbf95d25062b06,An Optimization Algorithm for the MAP/PH/K Queue with Heterogeneous Servers,Raymond E. Spier,9fb0d120e6fe41fd816e11a6d68c2a34,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,False,,ShortPaper
107,dc7157a2fc244621b20c1a2e43a57149,An Order Sorted Predicate Logic with Closely Coupled Taxonomic Information,Noor Munirah Isa,85896c74bdad46369cdc96d356ff5fe3,Machine Learning Journal,MLJ,Journal,,Databases,True,MLJ-Volume-1,DemoPaper
108,1700f4dc96ae452ebd435bbe59374bbd,An Order-Sorted Logic for Knowledge Representation Systems,Mei Lang Fang,ab91295835144d16b4a7b92e9beda1c5,Artificial Intelligence Journal,AI,Journal,,ArtificialIntelligence,True,AI-Volume-10,FullPaper
109,81afdab8030e475286d74157ab15e9dd,An Overview on Planning Applications in PROTOS-L,Anton Petrenko,304da049eb894f939c2199fcf1289bbe,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,False,,DemoPaper
110,97387bec8ca242d98bc8f4417578ebb1,Analysis and Manipulation of Boolean Functions in Terms of Decision Graphs,Harald Sack,8d14a0f357cf4d9da8bff65c98beee22,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,False,,FullPaper
111,4cd3d4fe3bee4a9ba6365a90f9e3167b,Analysis of projected hydrological behavior of catchments based on signature indices,Jason Borenstein,4999e88f9d164ace8c095772e0ad6964,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,False,,ShortPaper
112,72204e9e99274baa8c5c43bca6b3c474,Analyzing the Publish-or-Perish Paradigm with Game Theory: The Prisoner's Dilemma and a Possible Escape.,Christopher Habel,a723c67b10e34382b7a1b3d7271820ce,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,False,,ShortPaper
113,6c296345b85e4ce3bd2b4932e6e75def,Anaphora Resolution for Machine Translation: A Study,Gregor Meyer,2428350f0fde482490bd9159aadac08e,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,True,ACL-Proceeding-7,DemoPaper
114,efb31e7f9a2c459a94482dd96c0dcea4,Application Driven Variable Reordering and an Example in Reachability Analysis,Gudrun Klose,1af55137ce9b4d6ab21b7fe1299899a3,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,True,JASA-Volume-1,ShortPaper
115,bfef0bc152f143cabc67410b03a41235,Applying Formal Verification with Protocol Compiler,Gurami Tsitsiashvili,3ef7ceba1b51422bb585a1785b56998f,ACM International Conference on Mobile Computing and Networking,MobiCom,Conference,RegularConference,NaturalLanguageProcessing,True,MobiCom-Proceeding-4,ShortPaper
116,3aa780f640ce419199124684957efd5e,Applying a Social Constructivist Approach to an Online Course on Ethics of Research.,Karl Schlechta,ccd249f3112c49fd87a0222f03cc3428,Conference on Human Factors in Computing Systems,CHI,Conference,RegularConference,Databases,True,CHI-Proceeding-8,FullPaper
117,d1139867e0f3476b8cd0c6ae75101922,Appropriating Video Surveillance for Art and Environmental Awareness: Experiences from ARTiVIS.,Rasheed Al Kotob,4997182687d84af581f10a3ee6f14d8d,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,False,,ShortPaper
118,ba02af2fc97149d099c032e60b1660d2,Approximate Analysis of Multi-Queue Stations with 1-Limited Service,Beuy Joob,bf9cc7443d26423e8f8d44f4f1a53a8c,IEEE International Conference on Computer Communications,INFOCOM,Conference,ExpertGroups,Databases,True,INFOCOM-Proceeding-9,FullPaper
119,67635ebdd5d54662bf33e8edaa7daaa7,"Approximating Semi-Markov Processes by MAPs, with an Application on Queueing Theory",Ivo Maathuis,a3aad5a94f574a36a28bdb89c0abc06c,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,True,IJCV-Volume-5,DemoPaper
120,2da3d437a5ae491594c6ed423986fea0,Approximation Algorithms for Register Allocation,Douglas Walton,2f8bc8d0da6543bebad91a01bf4b9603,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,True,COLT-Proceeding-9,FullPaper
121,cce2d5de3c2849888fd6535a7c2f56ba,Approximation Results for Wavelength Routing in Directed Binary Trees,Lise Degn,92423116e46045148d4abad2f7c6cd87,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,True,ICML-Proceeding-1,ShortPaper
122,707a26befad444b1b419174dfe5d31f0,Approximation Results for the Optimum Cost Chromatic Partition Problem,Erich Gehlen,0f16e385654a4409b6ba27fc53c7204c,International Journal of Computer Vision,IJCV,Journal,,NaturalLanguageProcessing,True,IJCV-Volume-7,ShortPaper
123,38e539a64e714a87b7cc30548567e1bd,Approximation of the Newton Step by a Defect Correction Process,Harald Sack,8d14a0f357cf4d9da8bff65c98beee22,Machine Learning Journal,MLJ,Journal,,Databases,True,MLJ-Volume-2,FullPaper
124,909619145df249f691db848bf738c13d,"Are the Votes of Ethics Committees in Germany for the Protection of Clinical Study Trial Subjects ""Sovereign Acts?"".",Peter Dierolf,68531b591066489f834ea2cf5bcd0f4f,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,True,TPAMI-Volume-6,DemoPaper
125,01243e19c45e43eca7acbbc1fc068724,"Artificial Intelligence and the 'Good Society': the US, EU, and UK approach.",Steven Umbrello,ff0145c2289948acb3c7ae6d74629c5e,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,False,,ShortPaper
126,20d40b78b53d4f2b88a8b6be571697e5,Aruna Shanbaug: Is Her Demise the End of the Road for Legislation on Euthanasia in India?,Christoph Beierle,cd658861145d45ec8a9b5c65313d8878,Journal of Machine Learning,JML,Journal,,MachineLearning,False,,ShortPaper
127,d6b577dbd9f648df994bd52e94391713,Aspects of Morality and Law Enforcement in Today's Science in Post-Soviet Countries.,Lambèr M. M. Royakkers,0ee3c0fa34434dedab83f879ff07bdc6,IEEE/CVF Conference on Computer Vision and Pattern Recognition,CVPR,Conference,RegularConference,MachineLearning,True,CVPR-Proceeding-8,ShortPaper
128,14fe5b371d654edc92e72a42586307f5,Aspekte der Generierung von Wegbeschreibungen,Morten P. Oksvold,c40ba158131f42a9a700aeaf6be78928,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,True,UIST-Proceeding-10,ShortPaper
129,d920edc708eb4c52bb0fea247f4e1708,Assessing Security Technology's Impact: Old Tools for New Problems.,Kelly Joslin Holloway,914cb8bec1414c80adfdca46bc968f69,ACM Computing Surveys,ACM-CSUR,Journal,,ArtificialIntelligence,True,ACM-CSUR-Volume-2,FullPaper
130,1ff282a69cbb45f6bd672fc3b3d9d47e,Assessing the Moral Coherence and Moral Robustness of Social Systems: Proof of Concept for a Graphical Models Approach.,Donna Riley,1c629aa7046e4f328d95372b0ba560a2,IEEE Transactions on Knowledge and Data Engineering,IEEE-TKDE,Journal,,NaturalLanguageProcessing,True,IEEE-TKDE-Volume-8,ShortPaper
131,318bd7a1f8ad4fda8b7e34d160785334,"At Ease with ""AT""",Earl D. McCoy,18f84e186d9b4ced811bb88ba4c9e435,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,True,ACM-TIST-Volume-6,FullPaper
132,b96a2c883c39477a85f801c36c6646f1,Attitudes Toward Pre-implantation Genetic Diagnosis (PGD) for Genetic Disorders Among Potential Users in Malaysia.,Mirjam Sophia Glessmer,b3885c6e5c0b45bc90be626c558107f9,Artificial Intelligence Journal,AI,Journal,,ArtificialIntelligence,False,,DemoPaper
133,d3ef2234ab74470e9e48ce700ef70ee7,Attribute Inheritance Implemented on Top of a Relational Database System,Gregor Meyer,2428350f0fde482490bd9159aadac08e,Conference on Learning Theory,COLT,Conference,Workshop,ArtificialIntelligence,False,,FullPaper
134,e4b5644ae4534319aa3c339f6ca9e841,Attributing Agency to Automated Systems: Reflections on Human-Robot Collaborations and Responsibility-Loci.,Patrick Reuther,e03b09c553eb4e7b94b82ddcbc4fe625,Conference on Human Factors in Computing Systems,CHI,Conference,RegularConference,Databases,True,CHI-Proceeding-5,ShortPaper
135,fe723888d8ab4a34be126e76da724d3c,Attributive Concept Descriptions with Unions and Complements,Jürgen Manowsky,7a19b9c25a8444658d49af79aba1b9fd,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,False,,ShortPaper
136,5277fed0f29e495688c84165d8641595,Author's Index: Without Distortions.,Roel Snieder,0824d39fc1154968ba2b3d65d5cd8e87,ACM Symposium on User Interface Software and Technology,UIST,Conference,RegularConference,ArtificialIntelligence,False,,ShortPaper
137,55c9755b65d14feaa095b4f3d5be923e,Authorship Issues When Articles are Retracted Due to Research Misconduct and Then Resubmitted.,William T. Lynch,d158a297114342beaec7a3c1e6de2f95,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,True,ACM-TIST-Volume-4,FullPaper
138,f8e7991c1aba44cd8321d5bfe0b14267,Authorship Matrix: A Rational Approach to Quantify Individual Contributions and Responsibilities in Multi-Author Scientific Articles.,Grant Fore,8ac98efe130c4aac9a2bf03ace337141,ACM Transactions on Information Systems,TOIS,Journal,,ArtificialIntelligence,True,TOIS-Volume-3,ShortPaper
139,2cfffa94de9c45f1a2243f5a7ff223fb,Authorship Policies at U.S. Doctoral Universities: A Review and Recommendations for Future Policies.,Christoph W. Keßler,cf60e9385f6c4af7903d7a7d6fec7c7d,Empirical Methods in Natural Language Processing,EMNLP,Conference,RegularConference,Databases,False,,ShortPaper
140,4c54e81ba1e4494883c2a488d69e8262,Authorship: Few Myths and Misconceptions.,Huai Sun,59231579e0834c93b8c0a7c2e9a1490f,Special Interest Group on Data Communications Conference,SIGCOMM,Conference,RegularConference,Databases,True,SIGCOMM-Proceeding-8,ShortPaper
141,ef202c1750ea4e69b2cb678d999ff716,Autonomy and Fear of Synthetic Biology: How Can Patients' Autonomy Be Enhanced in the Field of Synthetic Biology? A Qualitative Study with Stable Patients.,Markus Müller-Olm,a114284ee7ae4046a65607706bf9afe0,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,True,TPAMI-Volume-6,FullPaper
142,297ed1fd0b3c41de8781d362b99e980e,Auxiliary Problem Principle and Proximal Point Methods,Zach Piso,367939b9397344f08a901295b10c14b2,Association for the Advancement of Artificial Intelligence,AAAI,Conference,RegularConference,MachineLearning,False,,FullPaper
143,062dfd3cab644461b7af8736849e10da,Availability of Research Data in High-Impact Addiction Journals with Data Sharing Policies.,Dorthie Cross,89725ca6d2234ef2a5c28566a3c031dc,Conference on Neural Information Processing Systems,NeurIPS,Conference,ExpertGroups,NaturalLanguageProcessing,False,,DemoPaper
144,f6f35b76b14b4b14806580315d71a2ab,"Aware, Yet Ignorant: Exploring the Views of Early Career Researchers About Funding and Conflicts of Interests in Science.",Klaus Rehkämper,d4d5aa72f75d4289b0917adbd5fb1b89,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,False,,FullPaper
145,841d8585503546ccb3aeb8a6e272047e,Awareness of Jordanian Investigators About the Importance of Ethics Review Committees: A Pilot Study.,George Wang,5c9a3e7b03994715a1045b456bc572cf,ACM Transactions on Intelligent Systems and Technology,ACM-TIST,Journal,,ArtificialIntelligence,True,ACM-TIST-Volume-3,FullPaper
146,bbe55d5f099f4ba382699752e25d0bc7,BMAP/G/1-Queues: Properties of the Fundamental-Period-Matrix G,Beuy Joob,bf9cc7443d26423e8f8d44f4f1a53a8c,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-7,FullPaper
147,d6be108b1b1c461e89ffc98b38a3a97f,Bankruptcy Prevention: New Effort to Reflect on Legal and Social Changes.,Beth A. Fischer,5761a3af463f48f4a0c37ecb0dbd2505,Journal of Machine Learning Research,JMLR,Journal,,ArtificialIntelligence,True,JMLR-Volume-9,ShortPaper
148,3dc6a202c6224fbba2bea5fad065be5f,Basing Science Ethics on Respect for Human Dignity.,Eyal Arian,c9e814e6df914afaa872210eb7042ab8,Machine Learning Journal,MLJ,Journal,,Databases,False,,FullPaper
149,2d6dea92da8e44fc8e52b4d17fa0517c,Between Same-Sex Marriages and the Large Hadron Collider : Making Sense of the Precautionary Principle.,Phil Shaw,ff3ebbd44b454146adcef46a831b2d90,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,True,SIGGRAPH-Proceeding-3,ShortPaper
150,23949e1ea0374dfb8477dd982ae2c645,Binary Decision Diagrams and the Multiple Variable Order Problem,Qian Wang,5b4e1e73c449455d9f470849231e5fc2,Conference on Human Factors in Computing Systems,CHI,Conference,RegularConference,Databases,True,CHI-Proceeding-5,FullPaper
151,4a32fe15258d45499813c73fa2e13810,Biobanks and Individual Health Related Findings: from an Obstacle to an Incentive.,Markus Tresch,7798e9a0ea6545fe8bc9b6d2ca525d59,Journal of the American Statistical Association,JASA,Journal,,ArtificialIntelligence,True,JASA-Volume-3,FullPaper
152,6be3cab5e22b4a1ca962f30be5c62ae8,Biological Dual-Use Research and Synthetic Biology of Yeast.,Klaus Lux,1e9439ef6df9446c969098b83535ebe5,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,False,,FullPaper
153,2f3b66a85ce349d2991f5c8cdbb82e57,Biological Indeterminacy.,Huai Sun,59231579e0834c93b8c0a7c2e9a1490f,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,False,,FullPaper
154,952f49134b22447388153db903b727de,Biosecurity and Open-Source Biology: The Promise and Peril of Distributed Synthetic Biological Technologies.,Shane Epting,cf41a8fc582d465d82cdf920d317a29c,Special Interest Group on Computer Graphics and Interactive Techniques Conference,SIGGRAPH,Conference,RegularConference,Databases,True,SIGGRAPH-Proceeding-9,ShortPaper
155,0f3c10d3cfb9457ab85cbd46e25caad8,Blame-Laden Moral Rebukes and the Morally Competent Robot: A Confucian Ethical Perspective.,Oliver Stein,47159426f3da4296be853bd765453caa,IEEE Transactions on Pattern Analysis and Machine Intelligence,TPAMI,Journal,,MachineLearning,False,,FullPaper
156,e9a52c905952403c8424d8ff15e8fc81,Block-Restricted Reordering - Extended Experiments,Ulrich Holtmann,447a7006568747aeaca4047dfef60dcc,Association for Computational Linguistics,ACL,Conference,Workshop,NaturalLanguageProcessing,True,ACL-Proceeding-7,DemoPaper
157,fa8477e341e147ccbd9241f5d66cc07b,"Book Review: Deborah G. Johnson (2020), Engineering Ethics: Contemporary and Eduring Debates, Yale University Press, New Haven and London, 2020, 189 + index, ISBN: 978-0-300-20924-2.",Stefan Gerberding,365536353c494d74a523a2a69e1e811a,International Conference on Machine Learning,ICML,Conference,Workshop,Databases,False,,ShortPaper
